Rank,Stock 1,Stock 2,Coint Score,Grade,Return (%),Sharpe,Max DD (%),Win Rate (%),Trades,Avg Trade (%)
602,EG,GE,97.77777777777777,S级 (完美),-0.31366326012276113,0.08618326315942622,-7.466900038847411,50.0,4,0.037451012637772785
603,HSIC,WBD,76.66666666666667,B级 (良好),-0.32659093957829466,0.13489032878658863,-9.379447460362526,58.333333333333336,12,0.10974024950408368
604,HUM,TRV,83.88888888888889,A级 (优秀),-0.3332345956213976,0.042510357191657314,-8.981938792409718,42.857142857142854,7,0.06595344424317513
605,EOG,SW,92.77777777777777,S级 (完美),-0.33863818857027217,0.008933563151702838,-3.4945496060041865,66.66666666666666,3,0.009044739917103417
606,EG,GD,88.33333333333333,A级 (优秀),-0.34556008078937883,0.06847448938790278,-10.630673952384909,66.66666666666666,9,0.08154650447123145
607,EG,GOOGL,88.88888888888889,A级 (优秀),-0.36183181067646364,0.06911743521857397,-11.399090668830935,66.66666666666666,12,0.0843116382837061
608,DE,EQT,88.88888888888889,A级 (优秀),-0.3828685648637911,0.0737619280229845,-10.318347318012536,50.0,8,0.06740389695458138
609,EG,ISRG,86.11111111111111,A级 (优秀),-0.42560466063559577,0.09760047197725381,-10.760684214593844,53.84615384615385,13,0.08763803300354257
610,EG,TTD,93.33333333333333,S级 (完美),-0.48878101288189646,0.05477614750485387,-7.610753084186086,66.66666666666666,9,0.06416372950851063
611,DGX,MO,83.88888888888889,A级 (优秀),-0.5235899221537548,0.1323270082391281,-7.613216999967033,46.666666666666664,15,0.08712862190284401
612,EG,SWK,97.77777777777777,S级 (完美),-0.5236382245492133,0.06574648309037812,-8.326298684992269,60.0,10,0.06256819030794221
613,EG,PGR,81.11111111111111,A级 (优秀),-0.5815118107212184,0.0007378787938869044,-5.0445910646179515,60.0,5,0.00047305548808997957
614,AEE,PPG,81.66666666666667,A级 (优秀),-0.6058010736639698,0.07767548507031523,-6.091420511339037,50.0,8,0.04655137122667763
615,COP,MA,88.33333333333333,A级 (优秀),-0.644494272468597,-0.06151255897877195,-4.408017841176465,50.0,4,-0.048174877557389584
616,OXY,WEC,83.33333333333333,A级 (优秀),-0.6462713850612054,0.04033214611348007,-8.140063659523808,50.0,10,0.059205796243079443
617,MSCI,PDD,78.88888888888889,B级 (良好),-0.6589224696591847,0.04065855968409837,-3.8451441564000435,42.857142857142854,7,0.0212411122635538
618,ABNB,VICI,76.66666666666667,B级 (良好),-0.6629156861909723,0.03992453546991499,-10.283402051888409,54.54545454545454,11,0.06474010113094565
619,AKAM,DGX,71.11111111111111,B级 (良好),-0.6873856039853272,0.05978600330310837,-10.415010819110947,53.333333333333336,15,0.07019976403031082
620,PANW,WAB,81.11111111111111,A级 (优秀),-0.7234691262002453,0.017153461783473177,-5.41627224222149,42.857142857142854,7,0.011277781614417583
621,EG,TRGP,83.88888888888889,A级 (优秀),-0.7590254345242574,0.01093526270266813,-4.781431751387903,42.857142857142854,7,0.007342974959321823
622,ALL,OXY,88.33333333333333,A级 (优秀),-0.7723094220259954,0.015122663769184554,-5.4706687847386695,57.14285714285714,7,0.010017615340180554
623,ALL,WMB,91.11111111111111,S级 (完美),-0.7815272897864344,0.017117728009424214,-5.991781836086582,57.14285714285714,7,0.011090861113619026
624,HSIC,USB,78.88888888888889,B级 (良好),-0.7944900685832691,0.05463983627496492,-6.2328999619617615,60.0,10,0.045870067131132244
625,SJM,WMB,81.66666666666667,A级 (优秀),-0.7957946193978713,0.056082663491220285,-14.040061797884038,54.54545454545454,11,0.05562678778054376
626,EG,HBAN,88.88888888888889,A级 (优秀),-0.8177686426598375,0.07082480818995668,-7.44730080540158,53.333333333333336,15,0.06492709307745927
627,COP,WEC,88.33333333333333,A级 (优秀),-0.823001363243573,-0.05188445355506112,-7.713031474118499,40.0,5,-0.04788503106896487
628,AOS,V,88.88888888888889,A级 (优秀),-0.8468094465480389,-3.795455202694927,-1.382984974190782,0.0,2,-0.3054541818954823
629,ALL,DVN,71.11111111111111,B级 (良好),-0.8573988791147859,0.03099593112031856,-4.923583492921738,44.44444444444444,9,0.022999513750140803
630,OTIS,SYY,76.66666666666667,B级 (良好),-0.8692642791525722,-0.4871076702511968,-3.385409535694838,50.0,2,-0.31364175292226415
631,CME,KR,73.33333333333333,B级 (良好),-0.8901032910113281,0.048767513757758466,-3.9423419383565528,44.44444444444444,9,0.01939984586555823
632,EG,EL,71.11111111111111,B级 (良好),-0.8996794358969782,-0.015848359511581686,-9.940933422276792,42.857142857142854,7,-0.012091763738098267
633,L,PPG,76.66666666666667,B级 (良好),-0.9723263410944782,0.0011987072504878035,-5.074788086387525,50.0,8,0.0007574877019370096
634,EG,LNT,95.55555555555556,S级 (完美),-1.0637839188657818,0.012201796052017034,-10.72127120540719,70.0,10,0.009963831550131242
635,EG,PFE,75.55555555555556,B级 (良好),-1.0787197736620002,0.0009126060491495912,-11.168506248008928,55.55555555555556,9,0.0011902088415308338
636,EG,NKE,81.66666666666667,A级 (优秀),-1.124298104285146,-0.01033626794153136,-7.858007160446907,44.44444444444444,9,-0.007239742581153403
637,EG,MO,95.55555555555556,S级 (完美),-1.189684285348965,-0.016981335437149598,-6.9834523480647,66.66666666666666,9,-0.01287314437975404
638,EG,SWKS,97.77777777777777,S级 (完美),-1.2539506925229216,-0.02789225045400424,-7.54436423794334,55.55555555555556,9,-0.022199193749993462
639,EG,LDOS,83.88888888888889,A级 (优秀),-1.2753969049256266,0.03310193247483411,-14.25519656976718,56.25,16,0.03461602934494179
640,ADP,APA,81.66666666666667,A级 (优秀),-1.332321488306712,-0.10499421055748166,-5.630127383810702,50.0,6,-0.10267074924661194
641,COP,IBM,83.33333333333333,A级 (优秀),-1.3326206649166998,-0.1228180709345376,-6.017897061830377,50.0,6,-0.10490619635328159
642,ES,GE,81.66666666666667,A级 (优秀),-1.353974053046768,0.026990036355586396,-10.27977103022489,64.28571428571429,14,0.021334296516990276
643,PG,VMC,76.66666666666667,B级 (良好),-1.3542627560360416,-7.3728206242633725,-6.69674659428431,0.0,2,-0.5602003013725956
644,PPG,TGT,88.33333333333333,A级 (优秀),-1.3903685397596854,-0.21882540215339333,-10.450010909437507,50.0,6,-0.11321334891326951
645,DGX,PPL,93.33333333333333,S级 (完美),-1.3953337794696419,-0.005062093508113393,-6.695708187575413,54.54545454545454,11,-0.0025280112505223166
646,EG,HAL,88.33333333333333,A级 (优秀),-1.432242622757811,-0.028207740883396826,-10.287739208261963,50.0,10,-0.024785783984912067
647,TGT,UPS,76.66666666666667,B级 (良好),-1.465170013705647,-0.04731499915788478,-10.099724199708362,50.0,8,-0.062027009573053626
648,KEYS,MAR,90.55555555555556,S级 (完美),-1.4653348022557329,0.0036291157506179623,-12.292067848270744,69.23076923076923,13,0.0038267408246167333
649,MMC,ULTA,78.88888888888889,B级 (良好),-1.5274574986453227,-0.18265930337901776,-5.901979130224834,33.33333333333333,6,-0.14035169909544776
650,NXPI,PFE,81.11111111111111,A级 (优秀),-1.5288658973421405,-0.024448583497926515,-14.636143672615344,60.0,10,-0.034187584925562266
651,ALL,DTE,83.88888888888889,A级 (优秀),-1.531304834198454,-0.12016726391552664,-4.095606182703815,66.66666666666666,9,-0.053304420438937496
652,NVDA,STT,71.11111111111111,B级 (良好),-1.5366962328451046,0.013190289173867718,-15.510571299994655,64.70588235294117,17,0.018644622990537936
653,EG,ES,86.66666666666667,A级 (优秀),-1.5385455516956135,-0.1264486861138806,-6.9614634345703665,37.5,8,-0.07829925657685477
654,EG,TFC,86.66666666666667,A级 (优秀),-1.5479644391442853,-0.025186064737633188,-6.159632401650398,54.54545454545454,11,-0.022206240090184005
655,KMI,SLB,76.66666666666667,B级 (良好),-1.5557162508253533,-2.2386181923527437,-1.7207062506489894,0.0,2,-0.6406824233122228
656,EG,HAS,91.11111111111111,S级 (完美),-1.5936015829005774,-0.005207518288228351,-9.416431006710724,61.53846153846154,13,-0.0040254878049316755
657,PDD,TRMB,76.11111111111111,B级 (良好),-1.6064862101933104,-0.1404467687050544,-7.591782294901384,57.14285714285714,7,-0.10907359060103164
658,HSIC,WDAY,90.55555555555556,S级 (完美),-1.627885200910081,-0.07124778144531928,-9.696741870393215,44.44444444444444,9,-0.06095752790185601
659,COP,PNW,81.11111111111111,A级 (优秀),-1.6585549567219569,-0.2610026284722788,-6.879559891316185,66.66666666666666,6,-0.15738195755951112
660,EG,NOC,81.66666666666667,A级 (优秀),-1.675346452997066,-0.07354097223302279,-7.838044169257159,60.0,10,-0.055682511339428406
661,SWKS,V,91.11111111111111,S级 (完美),-1.6846988586344234,-0.08996816119389536,-9.89209049302324,28.57142857142857,7,-0.1188283398607174
662,EG,TRI,75.55555555555556,B级 (良好),-1.7458306434669792,-0.07305904298489205,-7.790810150299003,60.0,10,-0.057097304937414675
663,EG,PNW,90.55555555555556,S级 (完美),-1.7734292429055931,-0.040083519597443544,-7.149820416829947,50.0,12,-0.03362599284794874
664,PDD,PEG,71.66666666666666,B级 (良好),-1.796694391248122,-0.07317310703876488,-10.75939510686942,60.0,10,-0.059684943565633516
665,ALL,VZ,88.88888888888889,A级 (优秀),-1.8965063235115813,-0.5270632482469633,-5.149623935157312,50.0,4,-0.352788290470841
666,HSIC,SBUX,81.11111111111111,A级 (优秀),-1.9376125504078228,-0.031105957952479783,-11.081033814380485,50.0,12,-0.032702478578209605
667,ES,RTX,71.66666666666666,B级 (良好),-1.970662152530407,-0.24276801939741227,-7.941744362146179,57.14285714285714,7,-0.15932751609889656
668,PDD,PYPL,83.88888888888889,A级 (优秀),-1.981723689923878,-0.23564095177981195,-6.074689295450312,42.857142857142854,7,-0.16646984608866575
669,AVB,TYL,86.11111111111111,A级 (优秀),-1.997503096122091,-0.06276560896701257,-11.574677142105765,45.45454545454545,11,-0.06161677820338027
670,KHC,V,71.66666666666666,B级 (良好),-2.0206403017277186,-0.21711482307273855,-7.88308557179657,40.0,5,-0.2889189057714108
671,PG,VLO,81.66666666666667,A级 (优秀),-2.0341477238902153,-0.15170728294573332,-8.097237217923162,37.5,8,-0.1361845955939175
672,CTVA,DASH,76.66666666666667,B级 (良好),-2.0490437351633006,-0.09097208443123782,-12.137529010882806,33.33333333333333,9,-0.1053042844329411
673,EG,IBKR,100.0,S级 (完美),-2.0566706782310793,-0.07978778078964881,-12.401434451180137,77.77777777777779,9,-0.10978488326765756
674,HUM,WM,76.66666666666667,B级 (良好),-2.0871864950825545,-0.30874413143290536,-5.483095083287196,50.0,4,-0.40630172024756794
675,PDD,TJX,71.66666666666666,B级 (良好),-2.111777886946642,-0.07068531894919054,-9.16597345458643,30.0,10,-0.09009662060105486
676,COP,V,88.33333333333333,A级 (优秀),-2.117236291504698,-0.896073512563724,-5.722477747193232,50.0,4,-0.41253682307236744
677,HIG,WELL,76.66666666666667,B级 (良好),-2.146233567864227,-0.17314945619074945,-7.501823078028239,60.0,10,-0.09537624082512237
678,PPG,TTWO,76.66666666666667,B级 (良好),-2.1654765346464844,-0.32121972342773497,-7.283316605502442,28.57142857142857,7,-0.19091551620307728
679,HIG,VZ,81.11111111111111,A级 (优秀),-2.2139426778292255,-0.09867362948386642,-6.849118813085789,27.27272727272727,11,-0.07863868439293178
680,RJF,UAL,91.11111111111111,S级 (完美),-2.219626791620438,-0.2216795819098389,-7.469953927989684,50.0,8,-0.1591068687550377
681,EG,NI,97.77777777777777,S级 (完美),-2.2294055470241436,-0.1211654293550442,-7.909620942866001,60.0,10,-0.10651711171549576
682,EG,NXPI,83.33333333333333,A级 (优秀),-2.2308149946346094,-0.07088638693191207,-6.160102966359148,46.15384615384615,13,-0.055251842939885096
683,EG,PWR,86.66666666666667,A级 (优秀),-2.230909083088365,-0.1308773487135327,-12.02647055249101,55.55555555555556,9,-0.1368213564631432
684,EG,LH,100.0,S级 (完美),-2.2349246773632476,-0.12702845489411857,-5.590321226797604,54.54545454545454,11,-0.08831557205601533
685,ALL,MRK,81.11111111111111,A级 (优秀),-2.2390270698015375,-0.2062935017242217,-9.577041857878003,60.0,5,-0.33117026804366195
686,ATO,DGX,81.66666666666667,A级 (优秀),-2.2443132697955446,-0.23734602075225317,-4.89435004691567,44.44444444444444,9,-0.13092616434077364
687,ALL,UPS,78.88888888888889,B级 (良好),-2.2484485981002216,-0.05295865254067162,-7.354778157986061,57.14285714285714,14,-0.04284830600909062
688,CPT,ESS,93.33333333333333,S级 (完美),-2.2802888247463997,-0.2470236486246123,-5.771025532393484,40.0,10,-0.10936295201456751
689,HRL,PSKY,78.88888888888889,B级 (良好),-2.2817327147429896,-0.10434986522744014,-12.890514329496325,66.66666666666666,9,-0.11488857643893748
690,MTD,QCOM,78.88888888888889,B级 (良好),-2.3080140788348946,-0.29032657425166497,-5.894633858212712,57.14285714285714,7,-0.2142077786716827
691,EG,MMM,97.77777777777777,S级 (完美),-2.308778961321499,-0.08774162613460061,-10.896809425010431,50.0,12,-0.07655937454088703
692,HON,PANW,76.66666666666667,B级 (良好),-2.3412968588142973,-0.21705612953858594,-7.318561054806612,30.0,10,-0.11765542498167374
693,ITW,KKR,88.33333333333333,A级 (优秀),-2.351020356224617,-0.13113405296160524,-5.177485844570421,46.666666666666664,15,-0.0411968730135158
694,AIG,TECH,90.55555555555556,S级 (完美),-2.3745004413095305,-0.9848902877651864,-3.576409635210546,50.0,4,-0.47134277557981163
695,EG,LRCX,83.88888888888889,A级 (优秀),-2.375190281815405,-0.05499674712743269,-12.636255748266844,63.63636363636363,11,-0.09685104540257279
696,PRU,TECH,71.11111111111111,B级 (良好),-2.3803585950054837,-0.39664149687620914,-4.840033772228373,28.57142857142857,7,-0.22041507513258765
697,PANW,SNA,76.66666666666667,B级 (良好),-2.3807463036497647,-0.9156828775877867,-4.0298221232976665,80.0,5,-0.35989454099903
698,MSCI,QCOM,76.66666666666667,B级 (良好),-2.413112280286572,-0.14781652261291556,-8.99709593740209,66.66666666666666,9,-0.1564763024559372
699,EG,T,97.77777777777777,S级 (完美),-2.463428416980547,-0.41651897167455626,-6.475013565263901,50.0,6,-0.29584680371931255
700,CVX,SJM,81.66666666666667,A级 (优秀),-2.482036330040748,-0.09882020041012742,-7.136525910087118,53.84615384615385,13,-0.07457511694157931
701,ALL,PPG,83.88888888888889,A级 (优秀),-2.50556755617632,-0.2379406348476919,-7.372406323997254,50.0,8,-0.19732876302462243
702,AMP,DLR,78.88888888888889,B级 (良好),-2.507551046814464,-0.2911157654312972,-8.544357174276065,40.0,5,-0.38381708754260646
703,COP,FOX,76.11111111111111,B级 (良好),-2.5154115194849145,-0.3726087005717092,-6.758346417323515,57.14285714285714,7,-0.23900391887290676
704,MA,TDY,86.11111111111111,A级 (优秀),-2.5480507267006467,-0.24418842133223206,-5.06117562315129,36.36363636363637,11,-0.11649226985162082
705,DASH,LH,88.88888888888889,A级 (优秀),-2.5895026489924495,-0.19965020817952644,-9.011739758466586,44.44444444444444,9,-0.17081395206673647
706,ABNB,ED,76.66666666666667,B级 (良好),-2.593736235617471,-0.0591795799982595,-11.311894747327363,50.0,12,-0.10074392440624869
707,HUBB,SRE,78.88888888888889,B级 (良好),-2.617831967983526,-0.13937395896456758,-12.956242986735909,63.63636363636363,11,-0.12134977041749145
708,AIG,POOL,81.66666666666667,A级 (优秀),-2.65472580254692,-1.157048031923938,-3.608822103827973,50.0,6,-0.32668848911319065
709,DLR,NOW,95.55555555555556,S级 (完美),-2.6827908207278233,-0.2578518488554444,-9.396223786712879,55.55555555555556,9,-0.1839489038495868
710,PDD,SMCI,81.66666666666667,A级 (优秀),-2.6907842291606214,0.0,-7.654459115409814,0.0,1,-2.567022741830283
711,AKAM,T,73.33333333333333,B级 (良好),-2.748792642667904,-0.03929217076648083,-16.156582449733293,64.28571428571429,14,-0.07352315677034468
712,DHR,KR,83.33333333333333,A级 (优秀),-2.775539377778885,-0.1675429353643048,-10.637133785658689,41.66666666666667,12,-0.11433491612303344
713,APA,CRL,83.88888888888889,A级 (优秀),-2.7808410376500543,-1.3427324831890797,-9.164730759351865,33.33333333333333,3,-0.8051270798966449
714,CNP,DOW,91.11111111111111,S级 (完美),-2.794581613113114,-0.6050748757021234,-6.015316472917067,40.0,5,-0.4250144804177817
715,HSIC,ISRG,83.33333333333333,A级 (优秀),-2.8335176180047417,-0.5485232480810832,-6.582953438597267,57.14285714285714,7,-0.29117581055608227
716,AVY,V,88.33333333333333,A级 (优秀),-2.8352633644010345,-0.7892301296743446,-6.163679323578421,33.33333333333333,6,-0.3597544905103067
717,MCO,RMD,83.33333333333333,A级 (优秀),-2.8900425926816826,-0.28475088199175624,-6.448671800810485,44.44444444444444,9,-0.2041261714813857
718,EG,TPL,83.33333333333333,A级 (优秀),-2.895421748972236,-0.33250952608045575,-9.138958278909133,37.5,8,-0.24834330468199098
719,DTE,VZ,83.88888888888889,A级 (优秀),-2.9386508010734107,-0.29667124629024794,-5.207357595206953,60.0,10,-0.17294587255410174
720,EG,JPM,100.0,S级 (完美),-2.9769931837682235,-0.3241550498586931,-8.169973175399074,66.66666666666666,6,-0.3824203903058079
721,ESS,EW,83.33333333333333,A级 (优秀),-2.977947182588352,-1.0632328612927766,-6.095277335941066,33.33333333333333,6,-0.3789386698543078
722,MCD,MRNA,86.66666666666667,A级 (优秀),-2.9799284556493806,-0.3294385176884347,-8.721646182840734,62.5,8,-0.2566240738804359
723,HAL,RSG,90.55555555555556,S级 (完美),-2.992465438968327,-1.0423958344736977,-10.407400634675067,50.0,4,-0.6320203141666279
724,PPG,VTR,81.66666666666667,A级 (优秀),-3.0125913276073115,-0.43389734073753705,-11.689478637827177,50.0,6,-0.38421177232760106
725,LII,OKE,73.33333333333333,B级 (良好),-3.017299954207585,-0.521249080272287,-5.309377554093488,33.33333333333333,6,-0.384997374949075
726,APA,TMUS,81.66666666666667,A级 (优秀),-3.019636289826303,-0.33627215250373427,-7.8717100242473315,28.57142857142857,7,-0.3147162313107595
727,CVX,SBAC,83.88888888888889,A级 (优秀),-3.021121994626635,-0.231890065696357,-9.65304066788776,54.54545454545454,11,-0.16333403494693025
728,EG,EIX,97.77777777777777,S级 (完美),-3.0510433261676226,-0.04579024994599914,-14.459851121232528,63.1578947368421,19,-0.046765380043344164
729,EG,INCY,86.66666666666667,A级 (优秀),-3.0899209481383294,-0.12024931637772661,-12.379017682611579,46.15384615384615,13,-0.12775289563527154
730,PDD,REG,81.66666666666667,A级 (优秀),-3.1130816298438875,-0.40002570026417406,-9.727677941710251,42.857142857142854,7,-0.326658852084193
731,HUM,MET,81.66666666666667,A级 (优秀),-3.1376852049409503,-0.20317230604097042,-8.839620418107254,66.66666666666666,9,-0.22825290980518517
732,SYK,VST,76.11111111111111,B级 (良好),-3.140843683074738,-0.8842802086723984,-5.949815745321674,25.0,4,-0.6700863257323267
733,META,RCL,86.66666666666667,A级 (优秀),-3.258888598561549,-0.25245736846842964,-11.97767728824883,37.5,8,-0.3013717597728429
734,TSCO,VLTO,81.11111111111111,A级 (优秀),-3.2765493346767762,-0.2275575961749743,-10.419623224993217,53.84615384615385,13,-0.12859699209223527
735,ELV,TRMB,95.55555555555556,S级 (完美),-3.2769208984519502,0.0046341475827995655,-22.601163896895216,56.666666666666664,30,0.005717902287456441
736,RCL,VST,91.11111111111111,S级 (完美),-3.304576090709641,-0.2421049144988418,-10.72408652011869,33.33333333333333,9,-0.24845113012825168
737,PEG,SMCI,76.11111111111111,B级 (良好),-3.313682784261909,-0.24384933739784237,-9.776879931662876,57.14285714285714,7,-0.3480185472520869
738,ALL,TDY,86.11111111111111,A级 (优秀),-3.3146129788210383,-1.6741414626684117,-6.482674423171379,28.57142857142857,7,-0.3599114974934356
739,EG,PAYC,85.55555555555556,A级 (优秀),-3.3307933122473625,-0.1030486255008452,-14.269592626613962,57.14285714285714,14,-0.13359477417391113
740,DE,HUM,76.66666666666667,B级 (良好),-3.3462208859749514,-0.08583381096340617,-16.444252627837884,40.0,15,-0.10585972791956226
741,ETN,PTC,73.33333333333333,B级 (良好),-3.383573269817731,-0.29529492621867515,-7.552462997065248,50.0,8,-0.3078301952063397
742,HON,NOW,88.88888888888889,A级 (优秀),-3.392220600205183,-0.38924340986395045,-6.07188766000575,30.0,10,-0.22444018453685546
743,KEY,SPG,81.11111111111111,A级 (优秀),-3.432900488852887,-0.29554394907384657,-7.815502039328437,55.55555555555556,9,-0.2553901421728459
744,TDG,VZ,83.88888888888889,A级 (优秀),-3.4419400866032666,-0.28784003623768323,-7.793398858577559,50.0,8,-0.3177756926507937
745,EG,EVRG,97.77777777777777,S级 (完美),-3.4431618648206057,-0.303782408073671,-9.005201535685247,54.54545454545454,11,-0.19781252441985125
746,ADSK,RJF,76.66666666666667,B级 (良好),-3.5037642737201966,-0.2163466170862965,-8.931300896791916,50.0,12,-0.17900952909790724
747,ALL,DGX,91.11111111111111,S级 (完美),-3.507036244245464,-0.544446367845167,-9.387017442219536,50.0,6,-0.46833278334907674
748,UNP,VRSN,88.88888888888889,A级 (优秀),-3.508726148495829,-1.728025022869264,-4.1120429928490525,33.33333333333333,3,-1.0556932043225142
749,MRK,TMUS,76.66666666666667,B级 (良好),-3.541449442191006,-0.11066450264013412,-14.687179237949083,53.84615384615385,13,-0.15635141166747543
750,AVB,DG,78.88888888888889,B级 (良好),-3.550485397175144,-0.12328140814692445,-10.478807546618453,53.333333333333336,15,-0.12079247839626257
751,EG,NDSN,73.33333333333333,B级 (良好),-3.575673492039903,-0.2770962624809585,-8.340769338466131,60.0,10,-0.24098080265509703
752,PG,PSA,71.11111111111111,B级 (良好),-3.5800948899507934,-0.14866714433037923,-13.03378929267752,71.42857142857143,14,-0.1448484681799555
753,ALL,MCD,90.55555555555556,S级 (完美),-3.5979004388073665,-0.2669887383127563,-8.491688270168188,53.84615384615385,13,-0.16183192346402026
754,DLR,PNR,81.11111111111111,A级 (优秀),-3.6042499970523494,-0.3564620294214794,-10.604936044225242,62.5,8,-0.3382615464861358
755,EG,IR,91.11111111111111,S级 (完美),-3.619404820334486,-0.6766197235838934,-6.135734203023235,50.0,6,-0.49128062713416815
756,EG,MRK,100.0,S级 (完美),-3.675280661997676,-0.2078135409880327,-13.788674503802776,58.333333333333336,12,-0.19564531531549023
757,JBHT,VTRS,86.11111111111111,A级 (优秀),-3.72496133740581,-0.15496655532717565,-13.449846231185091,72.72727272727273,11,-0.19927387266244134
758,MCD,OXY,91.11111111111111,S级 (完美),-3.731580408431546,-0.257929135609023,-5.558123164871111,53.84615384615385,13,-0.17168647518929564
759,GE,RTX,78.88888888888889,B级 (良好),-3.7537793077866226,-0.2847201051550653,-11.294516426564321,41.66666666666667,12,-0.1945129034531611
760,CNP,TTWO,91.11111111111111,S级 (完美),-3.76124861439869,-0.7841758468028496,-7.996853983513634,12.5,8,-0.35321721433914477
761,DASH,EG,81.66666666666667,A级 (优秀),-3.762339566615512,-23.204057981237852,-4.698574607933241,0.0,2,-1.7653150846147665
762,SJM,TFC,88.88888888888889,A级 (优秀),-3.7685869642420147,-0.39263895733361276,-10.653170719121904,50.0,10,-0.2551226651244577
763,EG,SNPS,76.66666666666667,B级 (良好),-3.771156597449604,-0.09386474241634273,-17.18522661827023,64.28571428571429,14,-0.16154037861894224
764,MET,PODD,81.11111111111111,A级 (优秀),-3.8085693734280355,-0.8556070976995054,-6.635050643360042,75.0,4,-0.8352852757956853
765,ALL,FANG,73.88888888888889,B级 (良好),-3.8152873323374803,-1.3217939003142567,-6.2329073998258355,40.0,5,-0.6458963410390363
766,MRK,RSG,88.33333333333333,A级 (优秀),-3.83400547269563,-2.3074433228151983,-5.854993912364169,16.666666666666664,6,-0.521704721267392
767,INVH,WBD,93.33333333333333,S级 (完美),-3.850949137019386,-0.25420376410166684,-12.64875315950203,60.0,10,-0.23881921266360195
768,CSGP,WAT,83.33333333333333,A级 (优秀),-3.8918085833464717,-0.3589120840808128,-12.769918454541692,44.44444444444444,9,-0.30982463429253604
769,FOXA,GILD,78.88888888888889,B级 (良好),-3.909410787495421,-0.9199433884746672,-7.701832236846899,42.857142857142854,7,-0.4346664026432282
770,HIG,ROL,86.66666666666667,A级 (优秀),-3.9266037734298735,-0.4162525539331379,-7.903548050355049,50.0,8,-0.37078227402739
771,ALL,PM,78.88888888888889,B级 (良好),-4.001724116709301,-1.2071826123429819,-6.085696935234146,50.0,4,-0.8819574227874363
772,DTE,TGT,81.11111111111111,A级 (优秀),-4.019666673989297,-0.3223347441641092,-7.550274800731607,54.54545454545454,11,-0.2507026310785316
773,PDD,SBUX,76.11111111111111,B级 (良好),-4.020347950585885,-0.310794990405015,-9.363345405005479,50.0,8,-0.3896249392834373
774,EG,GL,97.77777777777777,S级 (完美),-4.085326124218467,-0.31411507116818144,-10.556680751237772,60.0,10,-0.29948512207457684
775,APA,GEN,76.66666666666667,B级 (良好),-4.126464919105623,-0.4529668900927995,-6.0909486277113345,42.857142857142854,7,-0.449525924756763
776,AVY,VRSN,88.33333333333333,A级 (优秀),-4.14704164655022,-1.4250351760040274,-6.303578413989082,33.33333333333333,3,-1.2675186162726213
777,EQIX,MSCI,83.33333333333333,A级 (优秀),-4.1885067505876945,-0.8979534677846276,-5.502591980497627,37.5,8,-0.40919515269314266
778,EG,TPR,100.0,S级 (完美),-4.234971310658672,-0.511442659489901,-10.794451514523615,44.44444444444444,9,-0.3542627433440091
779,META,SYK,76.66666666666667,B级 (良好),-4.2350439502818045,-1.5131287108743963,-7.629463931925091,25.0,4,-0.9471460434788024
780,PDD,PNR,71.66666666666666,B级 (良好),-4.294258455380462,-1.113908804483998,-5.7566446634658694,33.33333333333333,6,-0.5962566540349247
781,PDD,RCL,83.88888888888889,A级 (优秀),-4.304168491182441,-0.7589530440422848,-8.712016682909104,66.66666666666666,3,-1.3235417565408072
782,ALGN,EVRG,83.88888888888889,A级 (优秀),-4.305265373670365,-1.0643261566277322,-8.2961846738385,40.0,5,-0.741971360395891
783,EME,NVDA,88.88888888888889,A级 (优秀),-4.383212170921557,-0.3458664104291771,-10.814005137486461,50.0,6,-0.6120724192621694
784,EG,TEL,88.88888888888889,A级 (优秀),-4.39012768416632,-0.32218235030885134,-13.240921832774871,60.0,10,-0.32452377994037623
785,MA,STZ,76.66666666666667,B级 (良好),-4.408125378388024,-15.06455369562156,-4.533641019863035,0.0,2,-2.090620605406968
786,ABT,MRK,86.66666666666667,A级 (优秀),-4.413789475470345,-0.38955041327513557,-9.632843422548962,40.0,15,-0.18067796617205334
787,KHC,L,91.11111111111111,S级 (完美),-4.420182498285911,-0.9691613247023084,-5.792266110131495,25.0,4,-0.9793419727779658
788,JPM,LH,83.33333333333333,A级 (优秀),-4.467558206129878,-0.9763963768418406,-5.807593579649926,37.5,8,-0.4434658282351085
789,AKAM,DTE,86.11111111111111,A级 (优秀),-4.46815291791856,-0.3572360721057122,-5.685714438117473,58.333333333333336,12,-0.25701487384612126
790,AIG,DECK,83.33333333333333,A级 (优秀),-4.482603276406968,-1.021881751346412,-7.097383867753029,33.33333333333333,9,-0.3806823825298977
791,AOS,DE,81.66666666666667,A级 (优秀),-4.486220816067609,-0.5381041912866725,-11.203118307585731,50.0,6,-0.6292699991424434
792,COP,DE,83.33333333333333,A级 (优秀),-4.5038444533372965,-3.0066845269940528,-5.193847640475253,33.33333333333333,3,-1.386990256210672
793,EG,HLT,100.0,S级 (完美),-4.56340980521281,-0.2975007820868131,-10.642394695373024,54.54545454545454,11,-0.30465535646327935
794,EG,RVTY,91.11111111111111,S级 (完美),-4.612193849820876,-0.3701432844753738,-8.265725063381273,50.0,12,-0.26912114898182143
795,PG,WDC,88.33333333333333,A级 (优秀),-4.634953546663077,-0.36109033923804246,-12.178309593171994,42.857142857142854,7,-0.547140289689003
796,AVY,TTWO,72.77777777777777,B级 (良好),-4.636429434046178,-0.3259925471307085,-12.052515259161346,42.857142857142854,14,-0.2172610530833781
